device_time,humidity,temperature,hour,Temp_MA_2,Humidity_MA_2,Temp_rate,Humidity_rate,Temp_phase,Humidity_phase,daytime_labels,Temp_group,Humidity_group
2025-10-05 00:00:00,81.0,27.0,0,,,,,Neutral,Moderate,late night,1,1
2025-10-05 01:00:00,81.3,27.0,1,27.0,81.15,,,Neutral,Moderate,late night,1,1
2025-10-05 02:00:00,81.6,27.0,2,27.0,81.44999999999999,0.0,0.29999999999998295,Neutral,Moistening,late night,1,2
2025-10-05 03:00:00,81.8,27.0,3,27.0,81.69999999999999,0.0,0.25,Neutral,Moistening,late night,1,2
2025-10-05 04:00:00,82.0,27.0,4,27.0,81.9,0.0,0.20000000000001705,Neutral,Moistening,early morning,1,2
2025-10-05 05:00:00,82.2,27.0,5,27.0,82.1,0.0,0.19999999999998863,Neutral,Moistening,early morning,1,2
2025-10-05 06:00:00,82.3,27.1,6,27.05,82.25,0.05000000000000071,0.15000000000000568,Heating,Moistening,early morning,2,2
2025-10-05 07:00:00,82.5,27.1,7,27.1,82.4,0.05000000000000071,0.15000000000000568,Heating,Moistening,morning,2,2
2025-10-05 08:00:00,82.5,27.2,8,27.15,82.5,0.04999999999999716,0.09999999999999432,Neutral,Moistening,morning,3,2
2025-10-05 09:00:00,82.6,27.3,9,27.25,82.55,0.10000000000000142,0.04999999999999716,Heating,Moderate,morning,4,3
2025-10-05 10:00:00,81.0,27.8,10,27.55,81.8,0.3000000000000007,-0.75,Heating,Drying,morning,4,4
2025-10-05 11:00:00,80.5,28.0,11,27.9,80.75,0.34999999999999787,-1.0499999999999972,Heating,Drying,morning,4,4
2025-10-05 12:00:00,81.9,27.6,12,27.8,81.2,-0.09999999999999787,0.45000000000000284,Cooling,Moistening,morning,5,5
2025-10-05 13:00:00,81.4,27.7,13,27.65,81.65,-0.15000000000000213,0.45000000000000284,Cooling,Moistening,afternoon,5,5
2025-10-05 14:00:00,71.1,25.5,14,26.6,76.25,-1.0499999999999972,-5.400000000000006,Cooling,Drying,afternoon,5,6
2025-10-05 15:00:00,77.7,24.5,15,25.0,74.4,-1.6000000000000014,-1.8499999999999943,Cooling,Drying,afternoon,5,6
2025-10-05 16:00:00,73.1,24.2,16,24.35,75.4,-0.6499999999999986,1.0,Cooling,Moistening,evening,5,7
2025-10-05 17:00:00,78.8,24.3,17,24.25,75.94999999999999,-0.10000000000000142,0.549999999999983,Cooling,Moistening,evening,5,7
2025-10-05 18:00:00,89.0,26.0,18,25.15,83.9,0.8999999999999986,7.950000000000017,Heating,Moistening,evening,6,7
2025-10-05 19:00:00,86.9,26.3,19,26.15,87.95,1.0,4.049999999999997,Heating,Moistening,evening,6,7
2025-10-05 20:00:00,86.4,26.5,20,26.4,86.65,0.25,-1.2999999999999972,Heating,Drying,evening,6,8
2025-10-05 21:00:00,86.0,26.7,21,26.6,86.2,0.20000000000000284,-0.45000000000000284,Heating,Drying,evening,6,8
2025-10-05 22:00:00,85.9,26.7,22,26.7,85.95,0.09999999999999787,-0.25,Heating,Drying,night,6,8
2025-10-05 23:00:00,85.7,26.8,23,26.75,85.80000000000001,0.05000000000000071,-0.14999999999999147,Heating,Drying,night,6,8
2025-10-06 00:00:00,85.8,26.9,0,26.85,85.75,0.10000000000000142,-0.05000000000001137,Heating,Drying,late night,6,8
2025-10-06 01:00:00,85.8,26.9,1,26.9,85.8,0.04999999999999716,0.04999999999999716,Neutral,Moderate,late night,7,9
2025-10-06 02:00:00,85.7,27.0,2,26.95,85.75,0.05000000000000071,-0.04999999999999716,Heating,Moderate,late night,8,9
2025-10-06 03:00:00,85.7,27.0,3,27.0,85.7,0.05000000000000071,-0.04999999999999716,Heating,Moderate,late night,8,9
2025-10-06 04:00:00,85.6,27.0,4,27.0,85.65,0.0,-0.04999999999999716,Neutral,Moderate,early morning,9,9
2025-10-06 05:00:00,85.6,27.0,5,27.0,85.6,0.0,-0.05000000000001137,Neutral,Drying,early morning,9,10
2025-10-06 06:00:00,77.7,26.0,6,26.5,81.65,-0.5,-3.9499999999999886,Cooling,Drying,early morning,10,10
2025-10-06 07:00:00,75.7,24.0,7,25.0,76.7,-1.5,-4.950000000000003,Cooling,Drying,morning,10,10
2025-10-06 08:00:00,76.8,23.6,8,23.8,76.25,-1.1999999999999993,-0.45000000000000284,Cooling,Drying,morning,10,10
2025-10-06 09:00:00,80.9,24.3,9,23.950000000000003,78.85,0.15000000000000213,2.5999999999999943,Heating,Moistening,morning,11,11
2025-10-06 10:00:00,76.8,25.0,10,24.65,78.85,0.6999999999999957,0.0,Heating,Moderate,morning,11,12
2025-10-06 11:00:00,75.1,24.2,11,24.6,75.94999999999999,-0.04999999999999716,-2.9000000000000057,Neutral,Drying,morning,12,13
2025-10-06 12:00:00,74.4,24.3,12,24.25,74.75,-0.3500000000000014,-1.1999999999999886,Cooling,Drying,morning,13,13
2025-10-06 13:00:00,74.6,23.9,13,24.1,74.5,-0.14999999999999858,-0.25,Cooling,Drying,afternoon,13,13
2025-10-06 14:00:00,68.7,23.1,14,23.5,71.65,-0.6000000000000014,-2.8499999999999943,Cooling,Drying,afternoon,13,13
2025-10-06 15:00:00,72.5,22.9,15,23.0,70.6,-0.5,-1.0500000000000114,Cooling,Drying,afternoon,13,13
2025-10-06 16:00:00,73.3,22.9,16,22.9,72.9,-0.10000000000000142,2.3000000000000114,Cooling,Moistening,evening,13,14
2025-10-06 17:00:00,77.4,23.4,17,23.15,75.35,0.25,2.4499999999999886,Heating,Moistening,evening,14,14
2025-10-06 18:00:00,76.7,23.8,18,23.6,77.05000000000001,0.45000000000000284,1.700000000000017,Heating,Moistening,evening,14,14
2025-10-06 19:00:00,83.0,24.2,19,24.0,79.85,0.3999999999999986,2.799999999999983,Heating,Moistening,evening,14,14
2025-10-06 20:00:00,80.7,24.0,20,24.1,81.85,0.10000000000000142,2.0,Heating,Moistening,evening,14,14
2025-10-06 21:00:00,83.7,24.3,21,24.15,82.2,0.04999999999999716,0.3500000000000085,Neutral,Moistening,evening,15,14
2025-10-06 22:00:00,85.6,24.3,22,24.3,84.65,0.15000000000000213,2.450000000000003,Heating,Moistening,night,16,14
2025-10-06 23:00:00,82.7,24.5,23,24.4,84.15,0.09999999999999787,-0.5,Heating,Drying,night,16,15
2025-10-07 00:00:00,83.1,25.3,0,24.9,82.9,0.5,-1.25,Heating,Drying,late night,16,15
2025-10-07 01:00:00,83.3,25.6,1,25.450000000000003,83.19999999999999,0.5500000000000043,0.29999999999998295,Heating,Moistening,late night,16,16
2025-10-07 02:00:00,83.4,25.8,2,25.700000000000003,83.35,0.25,0.15000000000000568,Heating,Moistening,late night,16,16
2025-10-07 03:00:00,83.7,25.9,3,25.85,83.55000000000001,0.14999999999999858,0.20000000000001705,Heating,Moistening,late night,16,16
2025-10-07 04:00:00,83.9,26.0,4,25.95,83.80000000000001,0.09999999999999787,0.25,Heating,Moistening,early morning,16,16
2025-10-07 05:00:00,84.1,26.0,5,26.0,84.0,0.05000000000000071,0.19999999999998863,Heating,Moistening,early morning,16,16
2025-10-07 06:00:00,85.2,25.9,6,25.95,84.65,-0.05000000000000071,0.6500000000000057,Cooling,Moistening,early morning,17,16
2025-10-07 07:00:00,77.1,24.4,7,25.15,81.15,-0.8000000000000007,-3.5,Cooling,Drying,morning,17,17
2025-10-07 08:00:00,77.7,24.0,8,24.2,77.4,-0.9499999999999993,-3.75,Cooling,Drying,morning,17,17
2025-10-07 09:00:00,77.0,23.9,9,23.95,77.35,-0.25,-0.05000000000001137,Cooling,Drying,morning,17,17
2025-10-07 10:00:00,77.1,23.7,10,23.799999999999997,77.05,-0.15000000000000213,-0.29999999999999716,Cooling,Drying,morning,17,17
2025-10-07 11:00:00,75.7,23.8,11,23.75,76.4,-0.04999999999999716,-0.6499999999999915,Neutral,Drying,morning,18,17
2025-10-07 12:00:00,76.1,23.5,12,23.65,75.9,-0.10000000000000142,-0.5,Cooling,Drying,morning,19,17
2025-10-07 13:00:00,74.6,23.4,13,23.45,75.35,-0.1999999999999993,-0.5500000000000114,Cooling,Drying,afternoon,19,17
2025-10-07 14:00:00,73.4,23.1,14,23.25,74.0,-0.1999999999999993,-1.3499999999999943,Cooling,Drying,afternoon,19,17
2025-10-07 15:00:00,74.5,23.1,15,23.1,73.95,-0.14999999999999858,-0.04999999999999716,Cooling,Moderate,afternoon,19,18
2025-10-07 16:00:00,85.2,24.5,16,23.8,79.85,0.6999999999999993,5.8999999999999915,Heating,Moistening,evening,20,19
2025-10-07 17:00:00,84.4,26.7,17,25.6,84.80000000000001,1.8000000000000007,4.950000000000017,Heating,Moistening,evening,20,19
2025-10-07 18:00:00,80.8,28.0,18,27.35,82.6,1.75,-2.200000000000017,Heating,Drying,evening,20,20
2025-10-07 19:00:00,78.6,28.7,19,28.35,79.69999999999999,1.0,-2.9000000000000057,Heating,Drying,evening,20,20
2025-10-07 20:00:00,77.6,29.0,20,28.85,78.1,0.5,-1.5999999999999943,Heating,Drying,evening,20,20
2025-10-07 21:00:00,77.4,29.1,21,29.05,77.5,0.1999999999999993,-0.5999999999999943,Heating,Drying,evening,20,20
2025-10-07 22:00:00,79.0,28.6,22,28.85,78.2,-0.1999999999999993,0.7000000000000028,Cooling,Moistening,night,21,21
2025-10-07 23:00:00,79.3,28.6,23,28.6,79.15,-0.25,0.9500000000000028,Cooling,Moistening,night,21,21
2025-10-08 00:00:00,81.1,27.8,0,28.200000000000003,80.19999999999999,-0.3999999999999986,1.049999999999983,Cooling,Moistening,late night,21,21
2025-10-08 01:00:00,82.2,27.5,1,27.65,81.65,-0.5500000000000043,1.450000000000017,Cooling,Moistening,late night,21,21
2025-10-08 02:00:00,82.8,27.3,2,27.4,82.5,-0.25,0.8499999999999943,Cooling,Moistening,late night,21,21
2025-10-08 03:00:00,83.1,27.2,3,27.25,82.94999999999999,-0.14999999999999858,0.44999999999998863,Cooling,Moistening,late night,21,21
2025-10-08 04:00:00,83.3,27.1,4,27.15,83.19999999999999,-0.10000000000000142,0.25,Cooling,Moistening,early morning,21,21
2025-10-08 05:00:00,83.5,27.1,5,27.1,83.4,-0.04999999999999716,0.20000000000001705,Neutral,Moistening,early morning,22,21
2025-10-08 06:00:00,83.7,27.2,6,27.15,83.6,0.04999999999999716,0.19999999999998863,Neutral,Moistening,early morning,22,21
2025-10-08 07:00:00,79.8,28.4,7,27.799999999999997,81.75,0.6499999999999986,-1.8499999999999943,Heating,Drying,morning,23,22
2025-10-08 08:00:00,77.2,29.1,8,28.75,78.5,0.9500000000000028,-3.25,Heating,Drying,morning,23,22
2025-10-08 09:00:00,74.4,29.6,9,29.35,75.80000000000001,0.6000000000000014,-2.6999999999999886,Heating,Drying,morning,23,22
2025-10-08 10:00:00,71.7,30.0,10,29.8,73.05000000000001,0.4499999999999993,-2.75,Heating,Drying,morning,23,22
2025-10-08 11:00:00,69.8,30.2,11,30.1,70.75,0.3000000000000007,-2.3000000000000114,Heating,Drying,morning,23,22
2025-10-08 12:00:00,66.6,30.3,12,30.25,68.19999999999999,0.14999999999999858,-2.5500000000000114,Heating,Drying,morning,23,22
2025-10-08 13:00:00,68.0,27.8,13,29.05,67.3,-1.1999999999999993,-0.8999999999999915,Cooling,Drying,afternoon,24,22
2025-10-08 14:00:00,67.4,25.8,14,26.8,67.7,-2.25,0.4000000000000057,Cooling,Moistening,afternoon,24,23
2025-10-08 15:00:00,72.9,26.0,15,25.9,70.15,-0.9000000000000021,2.450000000000003,Cooling,Moistening,afternoon,24,23
2025-10-08 16:00:00,74.5,26.7,16,26.35,73.7,0.45000000000000284,3.549999999999997,Heating,Moistening,evening,25,23
2025-10-08 17:00:00,71.7,26.1,17,26.4,73.1,0.04999999999999716,-0.6000000000000085,Neutral,Drying,evening,26,24
2025-10-08 18:00:00,71.3,25.8,18,25.950000000000003,71.5,-0.44999999999999574,-1.5999999999999943,Cooling,Drying,evening,27,24
2025-10-08 19:00:00,72.0,25.6,19,25.700000000000003,71.65,-0.25,0.15000000000000568,Cooling,Moistening,evening,27,25
2025-10-08 20:00:00,75.0,25.6,20,25.6,73.5,-0.10000000000000142,1.8499999999999943,Cooling,Moistening,evening,27,25
2025-10-08 21:00:00,80.3,26.2,21,25.9,77.65,0.29999999999999716,4.150000000000006,Heating,Moistening,evening,28,25
2025-10-08 22:00:00,77.7,28.7,22,27.45,79.0,1.5500000000000007,1.3499999999999943,Heating,Moistening,night,28,25
2025-10-08 23:00:00,75.7,28.9,23,28.799999999999997,76.7,1.3499999999999979,-2.299999999999997,Heating,Drying,night,28,26
2025-10-09 00:00:00,79.8,27.9,0,28.4,77.75,-0.3999999999999986,1.0499999999999972,Cooling,Moistening,late night,29,27
2025-10-09 01:00:00,81.1,27.6,1,27.75,80.44999999999999,-0.6499999999999986,2.6999999999999886,Cooling,Moistening,late night,29,27
2025-10-09 02:00:00,81.6,27.5,2,27.55,81.35,-0.1999999999999993,0.9000000000000057,Cooling,Moistening,late night,29,27
2025-10-09 03:00:00,82.0,27.5,3,27.5,81.8,-0.05000000000000071,0.45000000000000284,Cooling,Moistening,late night,29,27
2025-10-09 04:00:00,82.2,27.4,4,27.45,82.1,-0.05000000000000071,0.29999999999999716,Cooling,Moistening,early morning,29,27
2025-10-09 05:00:00,82.5,27.4,5,27.4,82.35,-0.05000000000000071,0.25,Cooling,Moistening,early morning,29,27
2025-10-09 06:00:00,79.5,27.3,6,27.35,81.0,-0.04999999999999716,-1.3499999999999943,Neutral,Drying,early morning,30,28
2025-10-09 07:00:00,54.2,25.4,7,26.35,66.85,-1.0,-14.150000000000006,Cooling,Drying,morning,31,28
2025-10-09 08:00:00,56.7,25.5,8,25.45,55.45,-0.9000000000000021,-11.399999999999991,Cooling,Drying,morning,31,28
2025-10-09 09:00:00,66.6,24.4,9,24.95,61.65,-0.5,6.199999999999996,Cooling,Moistening,morning,31,29
2025-10-09 10:00:00,70.6,25.4,10,24.9,68.6,-0.05000000000000071,6.949999999999996,Cooling,Moistening,morning,31,29
2025-10-09 11:00:00,69.8,25.3,11,25.35,70.19999999999999,0.45000000000000284,1.5999999999999943,Heating,Moistening,morning,32,29
2025-10-09 12:00:00,67.3,25.4,12,25.35,68.55,0.0,-1.6499999999999915,Neutral,Drying,morning,33,30
2025-10-09 13:00:00,70.7,25.6,13,25.5,69.0,0.14999999999999858,0.45000000000000284,Heating,Moistening,afternoon,34,31
2025-10-09 14:00:00,71.9,29.0,14,27.3,71.30000000000001,1.8000000000000007,2.3000000000000114,Heating,Moistening,afternoon,34,31
2025-10-09 15:00:00,67.0,29.0,15,29.0,69.45,1.6999999999999993,-1.8500000000000085,Heating,Drying,afternoon,34,32
2025-10-09 16:00:00,69.5,26.1,16,27.55,68.25,-1.4499999999999993,-1.2000000000000028,Cooling,Drying,evening,35,32
2025-10-09 17:00:00,71.6,25.5,17,25.8,70.55,-1.75,2.299999999999997,Cooling,Moistening,evening,35,33
2025-10-09 18:00:00,72.1,25.0,18,25.25,71.85,-0.5500000000000007,1.2999999999999972,Cooling,Moistening,evening,35,33
2025-10-09 19:00:00,72.7,24.8,19,24.9,72.4,-0.3500000000000014,0.5500000000000114,Cooling,Moistening,evening,35,33
2025-10-09 20:00:00,80.7,25.4,20,25.1,76.7,0.20000000000000284,4.299999999999997,Heating,Moistening,evening,36,33
2025-10-09 21:00:00,79.0,26.4,21,25.9,79.85,0.7999999999999972,3.1499999999999915,Heating,Moistening,evening,36,33
2025-10-09 22:00:00,79.6,26.7,22,26.549999999999997,79.3,0.6499999999999986,-0.5499999999999972,Heating,Drying,night,36,34
2025-10-09 23:00:00,79.7,26.8,23,26.75,79.65,0.20000000000000284,0.3500000000000085,Heating,Moistening,night,36,35
2025-10-10 00:00:00,79.8,26.9,0,26.85,79.75,0.10000000000000142,0.09999999999999432,Heating,Moistening,late night,36,35
2025-10-10 01:00:00,80.2,27.0,1,26.95,80.0,0.09999999999999787,0.25,Heating,Moistening,late night,36,35
2025-10-10 02:00:00,80.1,27.0,2,27.0,80.15,0.05000000000000071,0.15000000000000568,Heating,Moistening,late night,36,35
2025-10-10 03:00:00,80.1,27.1,3,27.05,80.1,0.05000000000000071,-0.05000000000001137,Heating,Drying,late night,36,36
2025-10-10 04:00:00,80.2,27.1,4,27.1,80.15,0.05000000000000071,0.05000000000001137,Heating,Moistening,early morning,36,37
2025-10-10 05:00:00,80.0,27.2,5,27.15,80.1,0.04999999999999716,-0.05000000000001137,Neutral,Drying,early morning,37,38
2025-10-10 06:00:00,71.7,26.2,6,26.7,75.85,-0.4499999999999993,-4.25,Cooling,Drying,early morning,38,38
2025-10-10 07:00:00,72.2,24.6,7,25.4,71.95,-1.3000000000000007,-3.8999999999999915,Cooling,Drying,morning,38,38
2025-10-10 08:00:00,74.7,24.6,8,24.6,73.45,-0.7999999999999972,1.5,Cooling,Moistening,morning,38,39
2025-10-10 09:00:00,72.8,25.4,9,25.0,73.75,0.3999999999999986,0.29999999999999716,Heating,Moistening,morning,39,39
2025-10-10 10:00:00,70.3,25.2,10,25.299999999999997,71.55,0.29999999999999716,-2.200000000000003,Heating,Drying,morning,39,40
2025-10-10 11:00:00,69.7,25.3,11,25.25,70.0,-0.04999999999999716,-1.5499999999999972,Neutral,Drying,morning,40,40
2025-10-10 12:00:00,68.6,25.1,12,25.200000000000003,69.15,-0.04999999999999716,-0.8499999999999943,Neutral,Drying,morning,40,40
2025-10-10 13:00:00,68.1,24.9,13,25.0,68.35,-0.20000000000000284,-0.8000000000000114,Cooling,Drying,afternoon,41,40
2025-10-10 14:00:00,64.7,27.4,14,26.15,66.4,1.1499999999999986,-1.9499999999999886,Heating,Drying,afternoon,42,40
2025-10-10 15:00:00,57.3,29.3,15,28.35,61.0,2.200000000000003,-5.400000000000006,Heating,Drying,afternoon,42,40
2025-10-10 16:00:00,66.6,26.6,16,27.950000000000003,61.949999999999996,-0.3999999999999986,0.9499999999999957,Cooling,Moistening,evening,43,41
2025-10-10 17:00:00,68.3,25.7,17,26.15,67.44999999999999,-1.8000000000000043,5.499999999999993,Cooling,Moistening,evening,43,41
2025-10-10 18:00:00,68.6,25.5,18,25.6,68.44999999999999,-0.5499999999999972,1.0,Cooling,Moistening,evening,43,41
2025-10-10 19:00:00,70.0,25.0,19,25.25,69.3,-0.3500000000000014,0.8500000000000085,Cooling,Moistening,evening,43,41
2025-10-10 20:00:00,69.9,24.9,20,24.95,69.95,-0.3000000000000007,0.6500000000000057,Cooling,Moistening,evening,43,41
2025-10-10 21:00:00,73.1,25.7,21,25.299999999999997,71.5,0.34999999999999787,1.5499999999999972,Heating,Moistening,evening,44,41
2025-10-10 22:00:00,75.0,26.4,22,26.049999999999997,74.05,0.75,2.549999999999997,Heating,Moistening,night,44,41
2025-10-10 23:00:00,75.5,26.7,23,26.549999999999997,75.25,0.5,1.2000000000000028,Heating,Moistening,night,44,41
2025-10-11 00:00:00,75.7,26.8,0,26.75,75.6,0.20000000000000284,0.3499999999999943,Heating,Moistening,late night,44,41
2025-10-11 01:00:00,75.8,26.9,1,26.85,75.75,0.10000000000000142,0.15000000000000568,Heating,Moistening,late night,44,41
2025-10-11 02:00:00,76.0,27.0,2,26.95,75.9,0.09999999999999787,0.15000000000000568,Heating,Moistening,late night,44,41
2025-10-11 03:00:00,75.9,27.0,3,27.0,75.95,0.05000000000000071,0.04999999999999716,Heating,Moderate,late night,44,42
2025-10-11 04:00:00,76.0,27.1,4,27.05,75.95,0.05000000000000071,0.0,Heating,Moderate,early morning,44,42
2025-10-11 05:00:00,76.3,27.1,5,27.1,76.15,0.05000000000000071,0.20000000000000284,Heating,Moistening,early morning,44,43
2025-10-11 06:00:00,76.6,27.1,6,27.1,76.44999999999999,0.0,0.29999999999998295,Neutral,Moistening,early morning,45,43
2025-10-11 07:00:00,76.8,27.2,7,27.15,76.69999999999999,0.04999999999999716,0.25,Neutral,Moistening,morning,45,43
2025-10-11 08:00:00,76.9,27.5,8,27.35,76.85,0.20000000000000284,0.15000000000000568,Heating,Moistening,morning,46,43
2025-10-11 09:00:00,73.8,28.0,9,27.75,75.35,0.3999999999999986,-1.5,Heating,Drying,morning,46,44
2025-10-11 10:00:00,72.3,28.7,10,28.35,73.05,0.6000000000000014,-2.299999999999997,Heating,Drying,morning,46,44
2025-10-11 11:00:00,71.6,29.1,11,28.9,71.94999999999999,0.5499999999999972,-1.1000000000000085,Heating,Drying,morning,46,44
2025-10-11 12:00:00,71.2,29.3,12,29.200000000000003,71.4,0.30000000000000426,-0.549999999999983,Heating,Drying,morning,46,44
2025-10-11 15:00:00,69.5,28.7,15,29.0,70.35,-0.20000000000000284,-1.0500000000000114,Cooling,Drying,afternoon,47,44
2025-10-11 16:00:00,71.8,28.7,16,28.7,70.65,-0.3000000000000007,0.30000000000001137,Cooling,Moistening,evening,47,45
2025-10-11 17:00:00,73.3,28.5,17,28.6,72.55,-0.09999999999999787,1.8999999999999915,Cooling,Moistening,evening,47,45
2025-10-11 18:00:00,74.5,28.4,18,28.45,73.9,-0.15000000000000213,1.3500000000000085,Cooling,Moistening,evening,47,45
2025-10-11 19:00:00,75.6,28.3,19,28.35,75.05,-0.09999999999999787,1.1499999999999915,Cooling,Moistening,evening,47,45
2025-10-11 20:00:00,76.3,28.2,20,28.25,75.94999999999999,-0.10000000000000142,0.8999999999999915,Cooling,Moistening,evening,47,45
2025-10-11 21:00:00,76.9,28.2,21,28.2,76.6,-0.05000000000000071,0.6500000000000057,Cooling,Moistening,evening,47,45
2025-10-11 22:00:00,77.4,28.2,22,28.2,77.15,0.0,0.5500000000000114,Neutral,Moistening,night,48,45
2025-10-11 23:00:00,77.6,28.2,23,28.2,77.5,0.0,0.3499999999999943,Neutral,Moistening,night,48,45
2025-10-12 00:00:00,77.7,28.2,0,28.2,77.65,0.0,0.15000000000000568,Neutral,Moistening,late night,48,45
2025-10-12 01:00:00,77.7,28.2,1,28.2,77.7,0.0,0.04999999999999716,Neutral,Moderate,late night,48,46
2025-10-12 02:00:00,77.4,28.2,2,28.2,77.55000000000001,0.0,-0.14999999999999147,Neutral,Drying,late night,48,47
2025-10-12 03:00:00,77.2,28.2,3,28.2,77.30000000000001,0.0,-0.25,Neutral,Drying,late night,48,47
2025-10-12 04:00:00,76.9,28.1,4,28.15,77.05000000000001,-0.05000000000000071,-0.25,Cooling,Drying,early morning,49,47
2025-10-12 05:00:00,76.7,28.2,5,28.15,76.80000000000001,0.0,-0.25,Neutral,Drying,early morning,50,47
2025-10-12 06:00:00,76.4,28.2,6,28.2,76.55000000000001,0.05000000000000071,-0.25,Heating,Drying,early morning,51,47
2025-10-12 07:00:00,76.5,28.2,7,28.2,76.45,0.0,-0.10000000000000853,Neutral,Drying,morning,52,47
2025-10-12 08:00:00,75.8,28.4,8,28.299999999999997,76.15,0.09999999999999787,-0.29999999999999716,Heating,Drying,morning,53,47
2025-10-12 09:00:00,73.6,29.2,9,28.799999999999997,74.69999999999999,0.5,-1.450000000000017,Heating,Drying,morning,53,47
2025-10-12 10:00:00,72.5,29.6,10,29.4,73.05,0.6000000000000014,-1.6499999999999915,Heating,Drying,morning,53,47
2025-10-12 11:00:00,71.6,30.0,11,29.8,72.05,0.40000000000000213,-1.0,Heating,Drying,morning,53,47
2025-10-12 12:00:00,71.2,30.1,12,30.05,71.4,0.25,-0.6499999999999915,Heating,Drying,morning,53,47
2025-10-12 13:00:00,71.2,30.2,13,30.15,71.2,0.09999999999999787,-0.20000000000000284,Heating,Drying,afternoon,53,47
2025-10-12 14:00:00,71.9,30.0,14,30.1,71.55000000000001,-0.04999999999999716,0.3500000000000085,Neutral,Moistening,afternoon,54,48
2025-10-12 15:00:00,72.8,29.7,15,29.85,72.35,-0.25,0.799999999999983,Cooling,Moistening,afternoon,55,48
2025-10-12 16:00:00,73.5,29.5,16,29.6,73.15,-0.25,0.8000000000000114,Cooling,Moistening,evening,55,48
2025-10-12 17:00:00,73.7,29.4,17,29.45,73.6,-0.15000000000000213,0.44999999999998863,Cooling,Moistening,evening,55,48
2025-10-12 18:00:00,74.1,29.2,18,29.299999999999997,73.9,-0.15000000000000213,0.30000000000001137,Cooling,Moistening,evening,55,48
2025-10-12 19:00:00,74.7,29.1,19,29.15,74.4,-0.14999999999999858,0.5,Cooling,Moistening,evening,55,48
2025-10-12 20:00:00,75.2,29.0,20,29.05,74.95,-0.09999999999999787,0.5499999999999972,Cooling,Moistening,evening,55,48
2025-10-12 21:00:00,75.5,29.0,21,29.0,75.35,-0.05000000000000071,0.3999999999999915,Cooling,Moistening,evening,55,48
2025-10-12 22:00:00,75.8,29.0,22,29.0,75.65,0.0,0.30000000000001137,Neutral,Moistening,night,56,48
2025-10-12 23:00:00,75.9,29.0,23,29.0,75.85,0.0,0.19999999999998863,Neutral,Moistening,night,56,48
2025-10-13 00:00:00,75.7,28.9,0,28.95,75.80000000000001,-0.05000000000000071,-0.04999999999998295,Cooling,Moderate,late night,57,49
2025-10-13 01:00:00,75.6,28.9,1,28.9,75.65,-0.05000000000000071,-0.15000000000000568,Cooling,Drying,late night,57,50
2025-10-13 02:00:00,75.6,28.9,2,28.9,75.6,0.0,-0.05000000000001137,Neutral,Drying,late night,58,50
2025-10-13 03:00:00,75.3,28.9,3,28.9,75.44999999999999,0.0,-0.15000000000000568,Neutral,Drying,late night,58,50
2025-10-13 04:00:00,75.1,28.9,4,28.9,75.19999999999999,0.0,-0.25,Neutral,Drying,early morning,58,50
2025-10-13 05:00:00,74.6,28.9,5,28.9,74.85,0.0,-0.3499999999999943,Neutral,Drying,early morning,58,50
2025-10-13 06:00:00,74.2,28.8,6,28.85,74.4,-0.04999999999999716,-0.44999999999998863,Neutral,Drying,early morning,58,50
2025-10-13 07:00:00,74.1,28.9,7,28.85,74.15,0.0,-0.25,Neutral,Drying,morning,58,50
2025-10-13 08:00:00,67.7,28.2,8,28.549999999999997,70.9,-0.30000000000000426,-3.25,Cooling,Drying,morning,59,50
2025-10-13 09:00:00,65.4,26.6,9,27.4,66.55000000000001,-1.1499999999999986,-4.349999999999994,Cooling,Drying,morning,59,50
2025-10-13 10:00:00,64.4,25.9,10,26.25,64.9,-1.1499999999999986,-1.6500000000000057,Cooling,Drying,morning,59,50
2025-10-13 11:00:00,65.7,25.8,11,25.85,65.05000000000001,-0.3999999999999986,0.15000000000000568,Cooling,Moistening,morning,59,51
2025-10-13 12:00:00,62.9,25.8,12,25.8,64.3,-0.05000000000000071,-0.7500000000000142,Cooling,Drying,morning,59,52
2025-10-13 13:00:00,60.2,25.3,13,25.55,61.55,-0.25,-2.75,Cooling,Drying,afternoon,59,52
2025-10-13 14:00:00,62.2,24.8,14,25.05,61.2,-0.5,-0.3499999999999943,Cooling,Drying,afternoon,59,52
2025-10-13 15:00:00,61.7,24.7,15,24.75,61.95,-0.3000000000000007,0.75,Cooling,Moistening,afternoon,59,53
2025-10-13 16:00:00,66.4,24.8,16,24.75,64.05000000000001,0.0,2.1000000000000085,Neutral,Moistening,evening,60,53
2025-10-13 17:00:00,71.0,25.6,17,25.200000000000003,68.7,0.45000000000000284,4.6499999999999915,Heating,Moistening,evening,61,53
2025-10-13 18:00:00,67.9,28.4,18,27.0,69.45,1.7999999999999972,0.75,Heating,Moistening,evening,61,53
2025-10-13 19:00:00,64.5,28.8,19,28.6,66.2,1.6000000000000014,-3.25,Heating,Drying,evening,61,54
2025-10-13 20:00:00,63.6,29.0,20,28.9,64.05,0.29999999999999716,-2.1500000000000057,Heating,Drying,evening,61,54
2025-10-13 21:00:00,62.3,29.0,21,29.0,62.95,0.10000000000000142,-1.0999999999999943,Heating,Drying,evening,61,54
2025-10-13 22:00:00,62.2,29.1,22,29.05,62.25,0.05000000000000071,-0.7000000000000028,Heating,Drying,night,61,54
